Descripcion,Codigo
PINTURA DURALATEX  EN MUROS INTERIORES,PINT
PINTURA DURALATEX  EN MUROS EXTERIORES,PINT
PINTURA DURALATEX  EN CIELO RASO,PINT
ACABADO MICROCEMENTO COLOR GRIS CLARO,PINT
ACABADO MICROCEMENTO COLOR GRIS OBSCURO,PINT
ACABADO ROCOCHO TERRACOTA,PINT
PINTURA DE PUERTAS DE MADERA CON SUPER GLOSS,PINT
PINTURA DE PUERTAS METALICAS CON ESMALTE GLOSS,PINT
PINTURA EN BARANDAS METALICAS CON ESMALTE,PINT
PINTURA DE PASAMANOS METALICOS CON ESMALTE,PINT
PINTURA ESCALERAS METALICAS CON ESMALTE GLOSS,PINT
PINTURA TAPAS Y REJILLAS METALICAS  CON ESMALTE GLOSS,PINT
LIMPIEZA AL FINAL DE LA OBRA,TVAR
SARDINEL DE CONCRETO PARA DUCHAS DE 0.10 X 0.25 X 1.20 M,TAB
TABLERO DE GRANITO COLOR BLANCO,TAB
"TABLERO DE GRANITO COLOR MARRON OBSCURO CON DORADO, DE 0.55X1.20 M",TAB
"TABLERO DE GRANITO COLOR MARRON OBSCURO CON DORADO, DE 0.55X0.90 M",TAB
"TABLERO DE CONCRETO, LAVADERO Y PARRILA, ACABADO PULIDO EN AZOTEA",TAB
"INODORO TOP PIECE, COLOR BLANCO, INC. TAPA Y ACCESORIOS",AF
"INODORO ONE PIECE, COLOR BLANCO, INC. TAPA Y ACCESORIOS",AF
"LAVATORIO OVALIN TREBOL MODELO SONNET, COLOR BLANCO, CON MEZCLADORA Y ACCESORIOS",AF
"LAVATORIO TREBOL MODELO MANCORA, COLOR BLANCO, CON PEDESTAL Y MEZCLADORA",AF
"LAVATORIO DE SOBREPONER RECTANGULAR VAINSA SESTRI, COLOR BLANCO, CON MEZCLADORA Y ACCESORIOS",AF
"LAVADERO DE ROPA, TREBOL AMAZONAS COLOR BLANCO, CON MEZCLADORA",AF
"LAVADERO DE COCINA DE ACERO INOXIDABLE 1 POZA, DE EMPOTRAR, S/ESCURRIDERO",AF
MEZCLADORA DE DUCHA MONOCOMANDO MAUI MARES VAINSA,AF
"PAPELERA DE LOSA DE ADOSAR Y BARRA PLASTICA, COLOR BONE",AF
"JABONERA DE ADOSAR DE LOSA, COLOR BONE",AF
"PERCHERO SIMPLE DE LOZA, COLOR BONE",AF
"SALIDA DE AGUA FRIA CON TUBERIA DE PVC-SAP 1/2""",AF
"SALIDA DE AGUA FRIA CON TUBERIA DE PVC-SAP 3/4""",AF
"RED DE DISTRIBUCION TUBERIA DE 1/2""PVC-SAP",AF
"RED DE DISTRIBUCION TUBERIA DE 3/4"" PVC-SAP",AF
"RED DE DISTRIBUCION TUBERIA DE  1"" PVC-SAP",AF
PRUEBA HIDRAULICA Y  DESINFECCION DE TUBERIA,AF
"EXC. MANUAL DE ZANJA PARA TUBERIA DE AGUA H=0.70 M, EN MATERIAL SUELTO",AF
RELLENO COMP. ZANJA T.-NORMAL P/TUBERIA  AGUA POTABLE,AF
"RED DE ALIMENTACION DE 1/2""PVC-SAP",AF
PRUEBA HIDRAULICA Y  DESINFECCION DE TUBERIA,AF
"RED DE IMPULSION TUBERIA DE  1 1/2"" PVC-SAP",AF
PRUEBA HIDRAULICA Y  DESINFECCION DE TUBERIA,AF
"VALVULAS DE COMPUERTA DE BRONCE DE 1/2""",AF
"VALVULAS DE COMPUERTA DE BRONCE DE 3/4""",AF
"VALVULAS DE COMPUERTA DE BRONCE DE 1""",AF
"GRIFO DE RIEGO DE 1/2"" CON VALVULA",AF
"VALVULA FLOTADORA DE 1/2""",AF
CAJA DE VALVULAS CON TAPA DE PVC,AF
"MEDIDOR DE AGUA DE 1/2""",AF
"SALIDA DE AGUA CALIENTE CON TUBERIA CPVC DE 1/2""",AC
"SALIDA DE AGUA CALIENTE CON TUBERIA CPVC DE 3/4""",AC
"RED DE DISTRIBUCION DE AGUA CALIENTE TUB. CPVC D=1/2""",AC
"RED DE DISTRIBUCION DE AGUA CALIENTE TUB. CPVC D=3/4""",AC
"VALVULAS DE COMPUERTA DE BRONCE DE 1/2""",AC
"VALVULAS DE COMPUERTA DE BRONCE DE 3/4""",AC
CAJA DE VALVULAS CON TAPA DE PVC,AC
"SALIDAS DE PVC SAL PARA DESAGUE PLUVIAL DE 2""",DES
"RED DE RECOLECCION PVC SAL PARA DESAGUE PLUVIAL DE 2""",DES
"RED PARA MONTANTE DE DESAGUE PLUVIAL PVC SAL DE 2""",DES
"SALIDAS DE PVC SAL PARA DESAGUE DE 4""",DES
"SALIDAS DE PVC SAL PARA DESAGUE DE 3""",DES
"SALIDAS DE PVC SAL PARA DESAGUE DE 2""",DES
"RED DE DERIVACION PVC SAL PARA DESAGUE DE 2""",DES
EXC. MANUAL DE ZANJA PARA TUBERIA DE DESAGUE H=1.00 M,DES
RELLENO COMP. ZANJA T.-NORMAL P/TUBERIA  DE DESAGUE,DES
"RED COLECTORA DE DESAGUE PVC-SAL DE 4""",DES
"RED COLECTORA DE DESAGUE PVC-SAL DE 2""",DES
"RED COLECTORA  COLGANTE DE DESAGUE PVC-SAP DE 6""",DES
"RED COLECTORA  COLGANTE DE DESAGUE PVC-SAP DE 4""",DES
"RED COLECTORA COLGANTE DE DESAGUE PVC-SAP DE 2""",DES
"RED PARA MONTANTE DE DESAGUE PVC SAL DE 4""",DES
"RED PARA MONTANTE DE DESAGUE PVC SAL DE 3""",DES
PRUEBA HIDRAULICA DE TUBERIA DE DESAGUE,DES
"REGISTRO ROSCADO DE BRONCE CROMADO DE 4""",OC
"REGISTRO ROSCADO DE BRONCE CROMADO DE 3""",OC
"REGISTRO ROSCADO DE BRONCE CROMADO DE 2""",OC
"SUMIDERO DE BRONCE CROMADO DE 3""",OC
"SUMIDERO DE BRONCE CROMADO DE 2""",OC
"ROMPEAGUAS 0.30 X 0.30 PARA TUBO DE 3"" X 10""",OC
"ROMPEAGUAS 0.30 X 0.30 M PARA TUBERIA DE 6"" X 10""",OC
"CAJA DE REGISTRO DE CONCRETO DE 12""X24"" C/TAPA DE CONCRETO",OC
"CAJA DE REGISTRO DE CONCRETO DE 18""X24""  C/TAPA DE CONCRETO",OC
"SALIDAS DE PVC SAL PARA VENTILACION DE 2""",OC
"RED P/COLUMNA DE VENTILACION PVC SAL DE 2""",OC
"SOMBRERO PARA VENTILACION DE P.V.C. DE 4""",OC
" SOMBRERO PARA VENTILACION DE P.V.C. DE 3""",OC
"SOMBRERO PARA VENTILACION DE P.V.C. DE 2""",OC
ALIMENTADOR 3-1X16 MM2+ 1X10 MM2/T,CAN
ALIMENTADOR 3-1X10 MM2 + 1X6 MM2/T,CAN
ALIMENTADOR 3-1X 4 MM2 THW+1x4 MM2 THW/T,CAN
"TUBERIA  PVC-SEL (ELECTRICAS) D=3/4"" (20 MM)",CAN
"TUBERIA  PVC-SEL (ELECTRICAS) D=1"" (25 MM)",CAN
"TUBERIA  PVC-SEL (ELECTRICAS) D=1 1/2"" (40 MM)",CAN
"TUBERIA  PVC-SEL (ELECTRICAS) D=2"" (50 MM)",CAN
CAJA DE PASE FºGº LIVIANO 150X150X75 MM,CP
 CAJA DE PASE F°G° LIVIANO 200X200X100 MM,CP
CAJA DE PASE F°G° LIVIANO 300X300X150 MM,CP
 CAJA DE PASE F°G° LIVIANO 450X450X150 MM,CP
CAJA DE PASE F°G° LIVIANO 650X650X150 MM,CP
TABLERO DE SERVICIOS GENERALES T-SG,TEL
TABLERO DE DEPARTAMENTOS TD-1,TEL
TABLERO DE DEPARTAMENTOS TD-2,TEL
TABLERO DE ASCENSOR T-ASC,TEL
TABLERO DE VENTILACION TV,TEL
TABLERO DE BOMBA DE DESAGUE TDB,TEL
TABLERO DE BOMBA DE AGUA TDBA,TEL
BANCO DE 9 MEDIDORES + CAJA F-1,BM
SUMINISTRO DE MEDIDOR DE ENERGIA ELECTRICA,BM
MALLA DE PUESTA A TIERRA PARA ASCENSOR,SPT
"POZO DE TIERRA, CON JABALINA DE 1"" X 2.40 M",SPT
SALIDA  PARA  ALUMBRADO,SAL
SALIDA  PARA  PARED,SAL
SALIDA  PARA  SPOT LIGHT,SAL
SALIDA  PARA  LUZ DE EMERGENCIA,SAL
SALIDA PARA  TOMACORRIENTES,SAL
SALIDA PARA  INTERRUPTORES,SAL
SALIDA PARA  THERMA,SAL
SALIDA PARA  LAVADORA,SAL
SALIDA PARA  CAMPANA EXTRACTORA,SAL
SALIDA PARA  CERCO ELECTRICO,SAL
 SALIDA PARA  PUERTA LEVADIZA,SAL
SALIDA PARA  TIMBRE,SAL
05.02.01.13  SALIDA PARA  ASCENSOR,SAL
SALIDA PARA  BOMBAS DE AGUA,SAL
CIRCUITO ELECTRICO 2 - 1 x 4 MM2 THW + 1 x 4 MM2 THW/T,CEL
CIRCUITO ELECTRICO 2 - 1 x 2.5 MM2 THW,CEL
CIRCUITO ELECTRICO 4 - 1 x 2.5 MM2 THW,CEL
"TUBERIA  PVC-SEL (ELECTRICAS) D=3/4"" (20 MM)",CAN
CAJA DE PASE OCTOGONAL DE 100 X 100 X 50 MM,CP
CAJA DE PASE F°G° LIVIANO 200X200X100 MM,CP
 INTERRUPTOR SIMPLE BTICINO,SAL
 INTERRUPTOR DOBLE BTICINO,SAL
 INTERRUPTOR TRIPLE BTICINO,SAL
INTERRUPTOR CONMUTADOR SIMPLE BTICINO,SAL
 INTERRUPTOR CONMUTADOR DOBLE BTICINO,SAL
TOMACORRIENTE  DOBLE C/LINEA  A TIERRA BTICINO,SAL
ARTEFACTO WALL SOCKET BAKELITA EUROLUZ C/LAMP 100 WATTS,IEIM
ARTEFACTO HERMETICO C/2 LAMP. FLUORESCENTES DE 36 WATTS,IEIM
SPOT LIGHT DICROICO,IEIM
BRAQUET ESFERICO DE POLICARBONATO,IEIM
LAMPARA PARA ALUMBRADO DE EMERGENCIA,IEIM
SISTEMA 02 ELECTROBOMBAS 4 HP (INC. TABLERO Y CONTROL D/NIVEL),EQB
"SISTEMA DE BOMBEO DE DESAGUE, ELECTROBOMBA SUMERGIBLE DE 1.2 HP",DES
ASCENSOR PARA PASAJEROS 9 PARADAS 9 ACCESOS,ASC
PLATAFORMA SALVAESCALERAS,ELEV
SISTEMA DE VENTILACION Y EXTRACCION,SVE
SISTEMA SECCIONAL PARA PUERTAS DE ESTACIONAMIENTOS,TVAR
CERCO ELECTRICO DE SEGURIDAD EN PERIMETRO DE LA EDIFICACION,EVAC
CENTRAL DE ALARMA CONTRAINCENDIO,SDC
DETECTOR DE HUMO,SDC
ESTACION MANUAL DE SIMPLE ACCION,SDC
SIRENA CON SEÑAL SONORA Y LUZ ESTROBOSCOPICA,SDC
"TUBERIA  PVC-SEL (ELECTRICAS) D=1"" (25 MM)",SDC
" TUBERIA  PVC-SEL (ELECTRICAS) D=3/4"" (20 MM)",SDC
 CAJA DE PASE F°G° LIVIANO 200X200X100 MM,SDC
SALIDA PARA TV CABLE,COM
 SALIDA PARA TELEFONO,COM
SALIDA PARA CCTV,COM
SALIDA PARA CENTRAL INTERCOMUNICADOR,COM
SALIDA PARA INTERCOMUNICADOR,COM
"TUBERIA  PVC-SEL (ELECTRICAS) D=2"" (50 MM)",COM
" TUBERIA  PVC-SEL (ELECTRICAS) D=3/4"" (20 MM)",COM
"TUBERIA  PVC-SEL (ELECTRICAS) D=2"" (50 MM)",COM
"TUBERIA  PVC-SEL (ELECTRICAS) D=3/4"" (20 MM)",COM
"TUBERIA  PVC-SEL (ELECTRICAS) D=2"" (50 MM)",COM
" TUBERIA  PVC-SEL (ELECTRICAS) D=1 1/2"" (40 MM)",COM
"TUBERIA  PVC-SEL (ELECTRICAS) D=1"" (25 MM)",COM
"TUBERIA  PVC-SEL (ELECTRICAS) D=3/4"" (20 MM)",COM
"TUBERIA  PVC-SEL (ELECTRICAS) D=2"" (50 MM)",COM
"TUBERIA  PVC-SEL (ELECTRICAS) D=1"" (25 MM)",COM
"TUBERIA  PVC-SEL (ELECTRICAS) D=3/4"" (20 MM)",COM
 CAJA DE PASE F°G° LIVIANO 300X300X150 MM,COM
CAJA DE PASE F°G° LIVIANO 650X650X150 MM,COM
  CAJA DE PASE F°G° LIVIANO 300X300X150 MM,COM
  CAJA DE PASE F°G° LIVIANO 650X650X150 MM,COM
CAJA DE PASE F°G° LIVIANO 250X250X150 MM,COM
CAJA DE PASE F°G° LIVIANO 200X200X100 MM,COM
CAJA DE PASE F°G° LIVIANO 300X300X150 MM,COM
 PORTERO ELECTRICO DE 16 SALIDAS,COM
MOVILIZACIÓN Y DESMOVILIZACIÓN DE EQUIPOS,OP
"OFICINA DE OBRA, ALMACÉN Y COMEDOR",OP
SSHH PROVISIONALES PARA TRABAJADORES,OP
SSHH PORTÁTIL PARA PERSONAL OBRERO (04 UND),OP
DUCHAS PARA PERSONAL OBRERO (03 UND),OP
SSHH PORTÁTIL PARA STAFF (01 UND),OP
INSTALACIONES PROVISIONALES DE AGUA.,OP
TABLEROS ELECTRICOS CON SALIDAS DE CABLE VULCANIZADOS INCLUYE CABLEADO PROVISIONAL  PARA CADA TABLERO,OP
CABLEADO PARA ILUMINACION CON FLUORESCENTES DURANTE EJECUCIÓN DE OBRA,OP
BOMBA DE AGUA PROVISIONAL,OP
TOPOGRAFO PARA LEVANTAMIENTO TOPOGRAFICO ,OP
LIMPIEZA PERMANENTE DE OBRA (01 PEON),OP
LIMPIEZA FINAL DE OBRA,OP
ALQUILER DE ESCALERA METÁLICA NORMADA PARA ACCESO Y SALIDA A SOTANO ETAPA EXCAVACION,OP
ALQUILER DE ESCALERA METÁLICA PARA ACCESO Y SALIDA A PISOS EN ETAPA DE CASCO,OP
ACARREO HORIZONTAL DURANTE EL PROCESO DE OBRA ,OP
ACARREO VERTICAL DURANTE EL PROCESO DE OBRA (INCLUIDO WINCHE),OP
DEMOLICIÓN DE CIMENTOS PERIMETRALES ,OP
DEMOLICIÓN DE MUROS PERIMETRALES,OP
PLASTICO EN MUROS COLINDANTES PARA EVITAR FILTRACIONES,OP
"PROTECCIÓN DE PISOS Y APARATOS CON CARTON Y PLASTICOS, EN  ETAPA DE ACABADOS.",OP
"POLIZA DE SEGURO SCTR PENSION, SALUD Y VIDA LEY",OP
PROTECCION A LOS VECINOS CON DOBLE MALLA RACHEL Y VOLADIZO PERIMÉTRICO CON ESTRUCTURA METÁLICA Y MALLA.,SEG
"ELEMENTOS DE SEGURIDAD, SEÑALIZACIÓN EXTERNA.",SEG
ELEMENTOS DE PROTECCIÓN DE OBRA CON BARANDAS Y OTROS (INTERIORES DE OBRA),SEG
SISTEMA DE VIGILANCIA CIRCUITO CERRADO Y SEGURIDAD,SEG
"EXÁMENES MÉDICOS OCUPACIONES (LEY 29783 ART.49 - D, INICIO Y AL TERMINO DE OBRA)",SEG
EXCAVACIÓN LOCALIZADA DE ZAPATAS - BANCO,MT
EXCAVACIÓN MANUAL DE CIMIENTOS - BANCO,MT
REFINE Y NIVELACIÓN DE TERRENO PARA RECIBIR SOLADO,MT
COMPACTACIÓN DE TERRENO NATURAL PARA RECIBIR SOLADO,MT
REFINE Y NIVELACIÓN DE TERRENO ZONA DE SUBRASANTE,MT
COMPACTACIÓN DE LA SUBRASANTE,MT
"COMPACTACIÓN CON AFIRMADO, PARA RECIBIR PISOS E=0.15M.",MT
RELLENO Y COMPACTACIÓN CON MATERIAL PROPIO,MT
ACARREO DE MATERIAL PREVIA A LA  COMPACTACIÓN DE LA LOSA DE CONCRETO SOBRE TERRENO,MT
ACARREO DE MATERIAL EXCEDENTE DE CIMENTACIONES Y ZAPATAS,MT
"RELLENO COMPACTADO CON MATERIAL DE PRÉSTAMO, ALREDEDOR DE CISTERNA",MT
EXCAVACIÓN MANUAL DE TALUD ANCHO PROMEDIO 0.55M - EN MURO PANTALLLA,MT
PERFILADO DE TALUD  DE CISTERNA,MT
"ELIMINACIÓN MATERIALES PROVENIENTES DE CIMIENTOS, ETC. - BANCO",MT
ELIMINACIÓN DE MATERIAL DURANTE EL PROCESO CONSTRUCTIVO,MT
PAÑETEO CON LECHADA DE CEMENTO P/ESTABILIZAR TERRENO NATURAL,MT
CONCRETO CICLOPEO C:H   1:10 + 25% P.M.,CS
"SOLADO E=2"" , MEZCLA  C:H,  1:12",CS
ENCOFRADO Y DESENCOFRADO DE CIMIENTO,CS
CONCRETO CICLOPEO C:H   1:12 + 30% P.M.,CS
ENCOFRADO Y DESENCOFRADO DE SOBRECIMIENTO,CS
CONCRETO CICLOPEO C:H   1:8 + 25% P.M.,CS
CONCRETO  F'C=210 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=210 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=210 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=210 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE MUROS PANTALLA ,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO ,CA
"ACERO FY=4,200KG/CM2",CA
"CONCRETO  F'C=210 KG/CM2, H=0.15M",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA CON IMPERMEABILIZANTE,CA
ENCOFRADO Y DESENCOFRADO ,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE COLUMNAS,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA,CA
CONCRETO  F'C=210 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE PLACAS,CA
MATERIAL A PERDERSE PARA ENCOFRADO LATERAL CON EDIFICIO VECINO Y MAYOR COSTO SACARLO,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO PARA COLUMNETAS F'C=210 KG/CM2,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE COLUMNETAS,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA,CA
CONCRETO  F'C=210 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE COLUMNAS,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE COLUMNAS A DOBLE ALTURA,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE VIGAS,CA
ENCOFRADO Y DESENCOFRADO CARAVISTA DE VIGAS,CA
ENCOFRADO Y DESENCOFRADO CARAVISTA DE VIGAS A DOBLE ALTURA,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO LOSA ALIGERADA,CA
ENCOFRADO Y DESENCOFRADO LOSA ALIGERADA A DOBLE ALTURA,CA
LADRILLO DE TECHO DE 30X30X15CM,CA
LADRILLO DE TECHO DE 30X30X12CM,CA
TECNOPOR DE ALTA DENSIDAD DE 5 CM (DENSIDAD 15),CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE LOSA MACIZA,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=280 KG/CM2 - PREMEZCLADO C/BOMBA,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE  ESCALERA,CA
"ACERO FY=4,200KG/CM2",CA
"CONCRETO  F'C=210 KG/CM2 - PREMEZCLADO C/BOMBA, CON IMPERMEABILIZANTE",CA
ENCOFRADO Y DESENCOFRADO NORMAL EN JARDINERAS,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO PARA DINTELES F'C=210 KG/CM2,CA
ENCOFRADO Y DESENCOFRADO NORMAL DE DINTELES,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=210 KG/CM2,CA
ENCOFRADO Y DESENCOFRADO ,CA
"ACERO FY=4,200KG/CM2",CA
CONCRETO  F'C=210 KG/CM2,CA
ENCOFRADO Y DESENCOFRADO ,CA
"ACERO FY=4,200KG/CM2",CA
"COLUMNAS METALICAS DE 4""X8""X1/4"" - PORTICO DE SOPORTE DE TREILLAGE",CA
"COLUMNAS METALICAS DE 4""X4""X1/8"" - PORTICO DE SOPORTE DE TREILLAGE",CA
"INSERTOS DE PLANCHA METALICAS DE 0.30X0.25M,E=3/8"", PARA SOPORTE DE COLUMNAS METALICAS DEL TREILLAGE",CA
ALQUILER DE ANDAMIOS NORMADOS PARA SOPORTE METALICO DEL TREILLAGE,CA
"ACERO FY=4,200KG/CM2",CA
MOVILIZACION Y DESMOVILIZACION DE EQUIPOS,CA
"PERFORACION, TENSADO DE ANCLAJES",CA
DESCUENTO,CA
PICADO EN MURO PANTALLA PARA EMPOTRAR VIGUETAS,CA
PICADO EN BORDES LATERALES Y FONDOS DE MUROS ANCLADOS,CA
PRUEBAS DE CONCRETO EN LABORATORIO,CA
ESPACIADORES DE CONCRETO EN ELEMENTOS ESTRUCTURALES,CA
DEMOLICIÓN DE CACHIMBAS EN MUROS ANCLADOS,CA
CURADO NORMAL DE CONCRETO,CA
"MURO LADRILLO K.K.DE ARCILLA 18 H  DE SOGA JUNTA 1.5 CM. C:A 1:5, E=0.15M",ALB
"MURO LADRILLO K.K.DE ARCILLA 18 H  DE CABEZA JUNTA 1.5 CM. C:A 1:5, E=0.25M",ALB
TARRAJEADO FROTACHADO INTERIOR C:A  1:5 - SOTANOS HASTA AZOTEA,REVO
TARRAJEADO FROTACHADO RAYADO P/ENCHAPES C:A  1:5 - BAÑOS,REVO
TARRAJEO EN VIGAS MEZCLA C:A  1:4,REVO
TARRAJEO EN PLACAS Y COLUMNAS MEZCLA C:A  1:4,REVO
TARRAJEADO EXTERIOR DE FACHADA FRENTE,REVO
TARRAJEADO EXTERIOR DE FACHADA POSTERIOR,REVO
TARRAJEADO EXTERIOR DE CERCO POSTERIOR,REVO
TARRAJEADO EXTERIOR DE FACHADA LATERAL DERECHO,REVO
TARRAJEADO EXTERIOR DE FACHADA EN DUCTOS INTERIORES,REVO
"TARRAJEADO PULIDO  DE PAREDES Y FONDO DE JARDINERAS IMPERMEABILIZANTE, 1° PISO + TERRAZA DE AZOTEA",REVO
"TARRAJEO PULIDO DE PAREDES, TECHO  Y PISO  DE CISTERNA IMPERMEABILIZANTE ",REVO
TARRAJEO DE DERRAMES A=0.15 M. MORTERO 1:4,REVO
"TARRAJEO DE CIELORRASO E=1.5 CM, C:A 1:5 - SOTANOS",REVO
"TARRAJEO DE CIELORRASO E=1.5 CM, C:A 1:5 - DEL SEMISOTANO HASTA AZOTEA ",REVO
"TARRAJEO FROTACHADO EN FONDOS DE ESCALERAS, MEZCLA 1:4 - SOTANOS",REVO
"TARRAJEO FROTACHADO EN FONDOS DE ESCALERAS EDIFICIO, MEZCLA 1:4 - DEL 1° PISO - AZOTEA",REVO
TARRAJEO EN FONDO DE TABLERO BAÑOS ,REVO
SOLAQUEO DE VIGAS - SOTANOS ,REVO
SOLAQUEO DE COLUMNAS - SOTANOS ,REVO
SOLAQUEO DE PLACAS DEL DUCTO DE  ASCENSORES,REVO
BRUÑADO EN CIELO RASO,REVO
FORJADO Y REVESTIMIENTO DE PASOS Y CONTRAPASOS  - ESCALERAS COMUNES SOTANO 2 AL 5TO PISO,REVO
FORJADO Y REVESTIMIENTO EN DESCANSO - ESCALERAS COMUNES,REVO
FORJADO Y REVESTIMIENTO DE PASOS Y CONTRAPASOS C:A  1:4  - ESCALERA EN DPTO. 501,REVO
FORJADO Y REVESTIMIENTO DE PASOS Y CONTRAPASOS C:A  1:4  - ESCALERA EN DPTO. 502,REVO
"CONTRAPISO E=40MM, MEZCLA  C: A  1:5, DESDE SEMISOTANO HASTA AZOTEA",PP
"PISO DE CEMENTO PULIDO - DEPOSITOS SOTANOS, CUARTO DE BOMBAS",PP
PISO BRUÑADO EN RAMPAS DE ESTACIONAMIENTO SOTANOS,PP
PISO ACABADO FROTACHADO BARRIDO PARA ESTACIONAMIENTOS,PP
"PISO DE PORCELANATO EN BAÑO PRINCIPAL, (PROVEEDOR DECORCENTER)  MARCA A DEFINIR O SIMILAR DE 60X60CM - SÓLO M.OBRA, PEGAMENTO BF, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO DE PORCELANATO EN BAÑO SECUNDARIO 1, (PROVEEDOR DECORCENTER)  MARCA A DEFINIR O SIMILAR DE 60X60CM - SÓLO M.OBRA, PEGAMENTO BF, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO DE PORCELANATO EN BAÑO SECUNDARIO 2, (PROVEEDOR DECORCENTER)  MARCA A DEFINIR O SIMILAR DE 60X60CM - SÓLO M.OBRA, PEGAMENTO BF, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO DE PORCELANATO BAÑO SERVICIO, (MARCA Y TAMAÑO A DEFINIR) - SÓLO M.OBRA, PEGAMENTO BF, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO DE PORCELANATO DORMITORIO SERVICIO, (MARCA Y TAMAÑO A DEFINIR) - SÓLO M.OBRA, PEGAMENTO BF, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO DE PORCELANATO  EN COCINA MARCA A DEFINIR (PROVEEDOR DECORCENTER) 60X60CM - SÓLO M.OBRA, PEGAMENTO BF, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO DE CERAMICO  EN LAVANDERIA MARCA A DEFINIR (PROVEEDOR DECORCENTER) 30X30CM - SÓLO M.OBRA, PEGAMENTO BF, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO CERAMICO DE GRANILLA EN (VESTIBULO COMUN Y ESCALERA DEL SOT 2 AL 5° PISO) DE 30X30CM - SÓLO M.OBRA, PEGAMENTO , CRUCETAS Y FRAGUA (SIN CERAMICO)",PP
"PISO DE PORCELANATO EN (TERRAZA DE SALA, DORM. PPAL DPTO. 101 AL 501, 102 AL 502 Y AZOTEAS), MARCA A DEFINIR  60X60CM  - SÓLO M.OBRA, PEGAMENTO, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO DE PORCELANATO EN PATIO INTERIOR Y POSTERIOR EN DPTOS. 101, 102, MARCA A DEFINIR FORMATO  60X60CM  - SÓLO M.OBRA, PEGAMENTO, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO DE PORCELANATO EN PATIO INTERIOR EN DPTOS. 501, 502 (AZOTEA), MARCA A DEFINIR FORMATO  60X60CM  - SÓLO M.OBRA, PEGAMENTO, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
"PISO DE PORCELLANATO EN HALL DE ASCENSOR SOTANOS 1 Y 2 DE 60X60 CM (MARCA Y TAMAÑO A DEFINIR) - SÓLO M.OBRA, PEGAMENTO, CRUCETAS Y FRAGUA (SIN PORCELANATO)",PP
